Invoice_ID,Branch,City,Product_Line,Unit_Price,Quantity,Total_Sales,Date,Payment
INV0560,Hyderabad Branch,Hyderabad,Beauty & Personal Care,4163.12,4,16652.48,2026-08-28,Credit Card
INV0561,Mumbai Branch,Mumbai,Sports & Fitness,14308.07,4,57232.28,2026-07-21,Cash
INV0562,Delhi Branch,Delhi,Home Appliances,25692.72,1,25692.72,2026-04-23,Cash
INV0563,Bangalore Branch,Bangalore,Sports & Fitness,18118.78,4,72475.12,2026-08-27,UPI
INV0564,Pune Branch,Pune,Sports & Fitness,3933.59,2,7867.18,2026-12-31,Debit Card
INV0565,Pune Branch,Pune,Beauty & Personal Care,7789.45,1,7789.45,2026-12-03,Cash
INV0566,Pune Branch,Pune,Clothing,9802.63,4,39210.52,2026-12-01,Debit Card
INV0567,Bangalore Branch,Bangalore,Electronics,64666.42,3,193999.26,2026-03-22,Credit Card
INV0568,Mumbai Branch,Mumbai,Electronics,36631.76,1,36631.76,2026-08-02,Credit Card
INV0569,Delhi Branch,Delhi,Clothing,10095.26,1,10095.26,2026-05-26,Cash
INV0570,Hyderabad Branch,Hyderabad,Clothing,3889.26,5,19446.3,2026-12-19,UPI
INV0571,Delhi Branch,Delhi,Groceries,3821.64,10,38216.4,2026-12-13,Credit Card
INV0572,Bangalore Branch,Bangalore,Clothing,1943.27,1,1943.27,2026-11-13,Cash
INV0573,Hyderabad Branch,Hyderabad,Clothing,3892.51,5,19462.55,2026-03-01,UPI
INV0574,Bangalore Branch,Bangalore,Beauty & Personal Care,3621.29,5,18106.45,2026-04-27,UPI
INV0575,Bangalore Branch,Bangalore,Electronics,24716.12,3,74148.36,2026-09-17,Cash
INV0576,Hyderabad Branch,Hyderabad,Groceries,1965.73,3,5897.19,2026-10-01,Cash
INV0577,Chennai Branch,Chennai,Beauty & Personal Care,6578.83,3,19736.49,2026-05-08,Cash
INV0578,Pune Branch,Pune,Beauty & Personal Care,2127.74,5,10638.7,2026-02-19,UPI
INV0579,Bangalore Branch,Bangalore,Sports & Fitness,14982.04,4,59928.16,2026-02-19,Credit Card
INV0580,Delhi Branch,Delhi,Sports & Fitness,1752.13,3,5256.39,2026-09-07,UPI
INV0581,Hyderabad Branch,Hyderabad,Sports & Fitness,15385.06,1,15385.06,2026-06-15,Credit Card
INV0582,Hyderabad Branch,Hyderabad,Groceries,3970.52,1,3970.52,2026-06-29,UPI
INV0583,Mumbai Branch,Mumbai,Groceries,2038.41,3,6115.23,2026-10-25,Credit Card
INV0584,Delhi Branch,Delhi,Groceries,3626.27,1,3626.27,2026-01-07,Credit Card
INV0585,Chennai Branch,Chennai,Home Appliances,45841.78,1,45841.78,2026-10-03,Credit Card
INV0586,Pune Branch,Pune,Sports & Fitness,16074.05,1,16074.05,2026-04-11,Debit Card
INV0587,Mumbai Branch,Mumbai,Groceries,1982.71,8,15861.68,2026-12-06,Debit Card
INV0588,Delhi Branch,Delhi,Clothing,5965.3,3,17895.9,2026-12-15,Credit Card
INV0589,Mumbai Branch,Mumbai,Groceries,3907.82,6,23446.92,2026-07-03,Debit Card
INV0590,Mumbai Branch,Mumbai,Electronics,22510.52,3,67531.56,2026-04-26,Debit Card
INV0591,Chennai Branch,Chennai,Electronics,60448.1,2,120896.2,2026-03-27,UPI
INV0592,Hyderabad Branch,Hyderabad,Electronics,25142.88,2,50285.76,2026-03-08,UPI
INV0593,Delhi Branch,Delhi,Sports & Fitness,16178.01,1,16178.01,2026-12-31,Cash
INV0594,Pune Branch,Pune,Groceries,479.66,5,2398.3,2026-03-10,Credit Card
INV0595,Mumbai Branch,Mumbai,Beauty & Personal Care,450.74,1,450.74,2026-06-12,Credit Card
INV0596,Delhi Branch,Delhi,Home Appliances,49886.1,2,99772.2,2026-06-24,UPI
INV0597,Pune Branch,Pune,Electronics,65313.72,3,195941.16,2026-09-05,Credit Card
INV0598,Pune Branch,Pune,Electronics,66307.28,2,132614.56,2026-11-04,Debit Card
INV0599,Chennai Branch,Chennai,Beauty & Personal Care,7615.11,2,15230.22,2026-07-23,UPI
INV0600,Pune Branch,Pune,Groceries,2219.67,7,15537.69,2026-10-04,UPI
INV0601,Hyderabad Branch,Hyderabad,Sports & Fitness,5950.66,4,23802.64,2026-07-26,Debit Card
INV0602,Bangalore Branch,Bangalore,Electronics,10447.85,2,20895.7,2026-06-09,Cash
INV0603,Chennai Branch,Chennai,Home Appliances,25559.25,1,25559.25,2026-02-27,Debit Card
INV0604,Pune Branch,Pune,Beauty & Personal Care,1838.38,4,7353.52,2026-03-18,UPI
INV0605,Chennai Branch,Chennai,Groceries,4680.98,2,9361.96,2026-06-07,Credit Card
INV0606,Bangalore Branch,Bangalore,Groceries,69.82,10,698.2,2026-01-17,Credit Card
INV0607,Bangalore Branch,Bangalore,Sports & Fitness,3120.98,2,6241.96,2026-04-26,Cash
INV0608,Mumbai Branch,Mumbai,Groceries,1270.06,4,5080.24,2026-06-18,Credit Card
INV0609,Bangalore Branch,Bangalore,Clothing,2627.79,4,10511.16,2026-06-22,Cash
INV0610,Hyderabad Branch,Hyderabad,Clothing,2941.61,1,2941.61,2026-10-25,Debit Card
INV0611,Hyderabad Branch,Hyderabad,Groceries,3297.44,3,9892.32,2026-12-20,UPI
INV0612,Pune Branch,Pune,Beauty & Personal Care,2687.35,1,2687.35,2026-09-24,UPI
INV0613,Chennai Branch,Chennai,Beauty & Personal Care,4958.69,2,9917.38,2026-01-30,Debit Card
INV0614,Chennai Branch,Chennai,Groceries,4456.78,6,26740.68,2026-05-30,UPI
INV0615,Delhi Branch,Delhi,Beauty & Personal Care,4860.2,1,4860.2,2026-09-24,Credit Card
INV0616,Bangalore Branch,Bangalore,Electronics,52334.33,2,104668.66,2026-08-06,Debit Card
INV0617,Bangalore Branch,Bangalore,Electronics,27920.34,3,83761.02,2026-06-17,Credit Card
INV0618,Delhi Branch,Delhi,Clothing,2168.94,5,10844.7,2026-06-09,UPI
INV0619,Mumbai Branch,Mumbai,Sports & Fitness,6615.51,1,6615.51,2026-05-29,UPI
INV0620,Mumbai Branch,Mumbai,Electronics,72349.77,2,144699.54,2026-07-31,UPI
INV0621,Bangalore Branch,Bangalore,Electronics,46938.4,1,46938.4,2026-03-07,UPI
INV0622,Hyderabad Branch,Hyderabad,Clothing,3546.88,3,10640.64,2026-07-08,UPI
INV0623,Chennai Branch,Chennai,Beauty & Personal Care,3662.23,5,18311.15,2026-03-17,Credit Card
INV0624,Hyderabad Branch,Hyderabad,Electronics,62795.07,3,188385.21,2026-09-06,UPI
INV0625,Chennai Branch,Chennai,Groceries,3358.8,3,10076.4,2026-11-12,Cash
INV0626,Hyderabad Branch,Hyderabad,Beauty & Personal Care,4529.16,2,9058.32,2026-07-05,Debit Card
INV0627,Bangalore Branch,Bangalore,Groceries,4431.56,8,35452.48,2026-05-22,Cash
INV0628,Mumbai Branch,Mumbai,Electronics,50695.02,3,152085.06,2026-12-10,Debit Card
INV0629,Hyderabad Branch,Hyderabad,Electronics,48490.55,1,48490.55,2026-08-29,Credit Card
INV0630,Bangalore Branch,Bangalore,Groceries,989.35,1,989.35,2026-06-06,Credit Card
INV0631,Chennai Branch,Chennai,Clothing,1544.75,3,4634.25,2026-01-11,Credit Card
INV0632,Bangalore Branch,Bangalore,Beauty & Personal Care,7724.62,4,30898.48,2026-01-06,Debit Card
INV0633,Mumbai Branch,Mumbai,Home Appliances,30344.06,2,60688.12,2026-03-22,UPI
INV0634,Delhi Branch,Delhi,Home Appliances,21368.49,3,64105.47,2026-03-28,Cash
INV0635,Mumbai Branch,Mumbai,Sports & Fitness,11903.71,4,47614.84,2026-09-21,Cash
INV0636,Mumbai Branch,Mumbai,Groceries,355.97,8,2847.76,2026-07-02,Debit Card
INV0637,Pune Branch,Pune,Groceries,4119.53,1,4119.53,2026-12-31,Debit Card
INV0638,Pune Branch,Pune,Sports & Fitness,4567.92,4,18271.68,2026-07-17,Credit Card
INV0639,Bangalore Branch,Bangalore,Groceries,4032.5,8,32260.0,2026-11-26,UPI
INV0640,Bangalore Branch,Bangalore,Home Appliances,27184.54,2,54369.08,2026-07-21,Credit Card
INV0641,Bangalore Branch,Bangalore,Beauty & Personal Care,2284.92,3,6854.76,2026-05-11,UPI
INV0642,Bangalore Branch,Bangalore,Electronics,3041.58,3,9124.74,2026-09-18,UPI
INV0643,Mumbai Branch,Mumbai,Clothing,9845.25,5,49226.25,2026-06-14,Cash
INV0644,Delhi Branch,Delhi,Electronics,13893.34,2,27786.68,2026-04-11,UPI
INV0645,Pune Branch,Pune,Electronics,4643.94,1,4643.94,2026-06-22,Credit Card
INV0646,Bangalore Branch,Bangalore,Clothing,9143.77,4,36575.08,2026-08-31,UPI
INV0647,Mumbai Branch,Mumbai,Groceries,1782.71,7,12478.97,2026-05-18,UPI
INV0648,Hyderabad Branch,Hyderabad,Beauty & Personal Care,3175.74,1,3175.74,2026-09-14,UPI
INV0649,Pune Branch,Pune,Sports & Fitness,5167.23,4,20668.92,2026-12-24,Cash
INV0650,Mumbai Branch,Mumbai,Beauty & Personal Care,6887.51,2,13775.02,2026-05-31,UPI
INV0651,Hyderabad Branch,Hyderabad,Groceries,1521.78,9,13696.02,2026-04-18,UPI
INV0652,Chennai Branch,Chennai,Groceries,1090.45,6,6542.7,2026-05-27,Debit Card
INV0653,Pune Branch,Pune,Groceries,1580.79,4,6323.16,2026-11-02,UPI
INV0654,Delhi Branch,Delhi,Electronics,15873.7,1,15873.7,2026-03-07,UPI
INV0655,Bangalore Branch,Bangalore,Sports & Fitness,6557.81,1,6557.81,2026-12-22,Debit Card
INV0656,Delhi Branch,Delhi,Groceries,460.53,8,3684.24,2026-06-01,UPI
INV0657,Bangalore Branch,Bangalore,Groceries,834.72,4,3338.88,2026-11-04,Debit Card
INV0658,Delhi Branch,Delhi,Beauty & Personal Care,3394.72,5,16973.6,2026-10-15,Cash
INV0659,Pune Branch,Pune,Groceries,4403.36,3,13210.08,2026-10-14,Credit Card
INV0660,Delhi Branch,Delhi,Electronics,5050.97,3,15152.91,2026-11-28,Credit Card
INV0661,Delhi Branch,Delhi,Electronics,16580.46,3,49741.38,2026-03-09,UPI
INV0662,Chennai Branch,Chennai,Home Appliances,45508.94,1,45508.94,2026-08-05,Debit Card
INV0663,Mumbai Branch,Mumbai,Beauty & Personal Care,7131.12,4,28524.48,2026-02-06,Debit Card
INV0664,Mumbai Branch,Mumbai,Electronics,51215.25,3,153645.75,2026-04-20,Credit Card
INV0665,Delhi Branch,Delhi,Sports & Fitness,5037.33,2,10074.66,2026-01-15,Debit Card
INV0666,Pune Branch,Pune,Beauty & Personal Care,3416.5,1,3416.5,2026-09-07,UPI
INV0667,Bangalore Branch,Bangalore,Beauty & Personal Care,1768.65,5,8843.25,2026-08-10,UPI
INV0668,Chennai Branch,Chennai,Groceries,686.51,5,3432.55,2026-09-28,Credit Card
INV0669,Delhi Branch,Delhi,Electronics,28995.88,1,28995.88,2026-03-06,Cash
INV0670,Hyderabad Branch,Hyderabad,Beauty & Personal Care,4648.99,5,23244.95,2026-05-02,Debit Card
INV0671,Mumbai Branch,Mumbai,Groceries,1831.67,7,12821.69,2026-09-04,Cash
INV0672,Pune Branch,Pune,Home Appliances,30930.4,1,30930.4,2026-10-29,Debit Card
INV0673,Chennai Branch,Chennai,Beauty & Personal Care,2440.41,2,4880.82,2026-11-20,Debit Card
INV0674,Pune Branch,Pune,Electronics,26462.11,1,26462.11,2026-01-27,Debit Card
INV0675,Pune Branch,Pune,Beauty & Personal Care,6346.32,5,31731.6,2026-05-27,Cash
INV0676,Delhi Branch,Delhi,Sports & Fitness,17602.8,1,17602.8,2026-01-04,Debit Card
INV0677,Chennai Branch,Chennai,Home Appliances,16779.67,3,50339.01,2026-10-26,Debit Card
INV0678,Hyderabad Branch,Hyderabad,Clothing,6986.73,3,20960.19,2026-02-14,UPI
INV0679,Mumbai Branch,Mumbai,Sports & Fitness,5779.8,3,17339.4,2026-10-28,UPI
INV0680,Delhi Branch,Delhi,Clothing,924.02,5,4620.1,2026-02-26,Debit Card
INV0681,Mumbai Branch,Mumbai,Beauty & Personal Care,5929.07,5,29645.35,2026-01-06,UPI
INV0682,Mumbai Branch,Mumbai,Beauty & Personal Care,1450.93,1,1450.93,2026-11-17,UPI
INV0683,Mumbai Branch,Mumbai,Beauty & Personal Care,3463.13,1,3463.13,2026-06-10,Credit Card
INV0684,Hyderabad Branch,Hyderabad,Groceries,2460.88,2,4921.76,2026-06-05,Cash
INV0685,Pune Branch,Pune,Electronics,14487.79,3,43463.37,2026-08-25,Credit Card
INV0686,Delhi Branch,Delhi,Groceries,518.05,6,3108.3,2026-04-11,UPI
INV0687,Hyderabad Branch,Hyderabad,Clothing,4371.75,1,4371.75,2026-09-10,Credit Card
INV0688,Chennai Branch,Chennai,Clothing,11441.75,2,22883.5,2026-06-06,Cash
INV0689,Bangalore Branch,Bangalore,Home Appliances,31141.64,2,62283.28,2026-04-10,Credit Card
INV0690,Hyderabad Branch,Hyderabad,Groceries,1937.98,8,15503.84,2026-05-25,Debit Card
INV0691,Delhi Branch,Delhi,Beauty & Personal Care,407.4,2,814.8,2026-01-03,UPI
INV0692,Chennai Branch,Chennai,Sports & Fitness,12125.38,4,48501.52,2026-04-21,Debit Card
INV0693,Delhi Branch,Delhi,Groceries,506.68,10,5066.8,2026-08-04,UPI
INV0694,Delhi Branch,Delhi,Beauty & Personal Care,4386.1,4,17544.4,2026-02-20,UPI
INV0695,Chennai Branch,Chennai,Home Appliances,37845.57,2,75691.14,2026-02-13,UPI
INV0696,Hyderabad Branch,Hyderabad,Clothing,5255.95,5,26279.75,2026-08-28,Credit Card
INV0697,Bangalore Branch,Bangalore,Electronics,23016.33,3,69048.99,2026-06-06,UPI
INV0698,Pune Branch,Pune,Beauty & Personal Care,474.34,3,1423.02,2026-02-19,Credit Card
INV0699,Pune Branch,Pune,Sports & Fitness,788.12,2,1576.24,2026-09-30,Debit Card
INV0700,Delhi Branch,Delhi,Home Appliances,22071.3,3,66213.9,2026-10-11,UPI
INV0701,Delhi Branch,Delhi,Sports & Fitness,17701.9,3,53105.7,2026-01-13,Cash
INV0702,Delhi Branch,Delhi,Sports & Fitness,5108.04,1,5108.04,2026-03-15,Cash
INV0703,Mumbai Branch,Mumbai,Groceries,2891.57,10,28915.7,2026-05-16,Debit Card
INV0704,Bangalore Branch,Bangalore,Home Appliances,34530.99,1,34530.99,2026-09-24,UPI
INV0705,Delhi Branch,Delhi,Clothing,1011.71,4,4046.84,2026-01-28,UPI
INV0706,Hyderabad Branch,Hyderabad,Sports & Fitness,3316.08,3,9948.24,2026-10-22,Debit Card
INV0707,Bangalore Branch,Bangalore,Electronics,25380.74,2,50761.48,2026-04-27,UPI
INV0708,Bangalore Branch,Bangalore,Groceries,3366.96,1,3366.96,2026-02-15,Credit Card
INV0709,Hyderabad Branch,Hyderabad,Sports & Fitness,8948.99,2,17897.98,2026-11-12,Credit Card
INV0710,Hyderabad Branch,Hyderabad,Groceries,3684.27,9,33158.43,2026-02-01,Cash
INV0711,Chennai Branch,Chennai,Beauty & Personal Care,6954.02,2,13908.04,2026-02-17,UPI
INV0712,Pune Branch,Pune,Groceries,3803.94,7,26627.58,2026-12-13,Credit Card
INV0713,Bangalore Branch,Bangalore,Sports & Fitness,19847.27,4,79389.08,2026-07-09,Credit Card
INV0714,Chennai Branch,Chennai,Sports & Fitness,15160.91,4,60643.64,2026-06-19,Credit Card
INV0715,Bangalore Branch,Bangalore,Groceries,4268.29,6,25609.74,2026-09-08,UPI
INV0716,Mumbai Branch,Mumbai,Beauty & Personal Care,6675.69,2,13351.38,2026-08-19,Credit Card
INV0717,Hyderabad Branch,Hyderabad,Groceries,3664.82,7,25653.74,2026-08-12,Debit Card
INV0718,Mumbai Branch,Mumbai,Home Appliances,40288.29,2,80576.58,2026-01-09,UPI
INV0719,Pune Branch,Pune,Home Appliances,46799.48,2,93598.96,2026-07-21,Credit Card
INV0720,Chennai Branch,Chennai,Beauty & Personal Care,3854.14,4,15416.56,2026-04-12,Cash
INV0721,Hyderabad Branch,Hyderabad,Electronics,48160.9,3,144482.7,2026-10-22,Debit Card
INV0722,Hyderabad Branch,Hyderabad,Groceries,2598.95,3,7796.85,2026-07-04,UPI
INV0723,Mumbai Branch,Mumbai,Home Appliances,42700.81,3,128102.43,2026-02-15,Debit Card
INV0724,Chennai Branch,Chennai,Clothing,5346.91,3,16040.73,2026-11-20,Debit Card
INV0725,Mumbai Branch,Mumbai,Clothing,9890.8,5,49454.0,2026-04-14,Credit Card
INV0726,Mumbai Branch,Mumbai,Electronics,60112.11,2,120224.22,2026-04-10,UPI
INV0727,Delhi Branch,Delhi,Groceries,4811.34,9,43302.06,2026-12-08,UPI
INV0728,Mumbai Branch,Mumbai,Beauty & Personal Care,2066.47,5,10332.35,2026-10-10,Credit Card
INV0729,Hyderabad Branch,Hyderabad,Electronics,53453.77,3,160361.31,2026-11-10,Debit Card
INV0730,Hyderabad Branch,Hyderabad,Groceries,3796.75,8,30374.0,2026-08-30,UPI
INV0731,Delhi Branch,Delhi,Sports & Fitness,18744.69,3,56234.07,2026-11-29,Credit Card
INV0732,Mumbai Branch,Mumbai,Electronics,68092.16,1,68092.16,2026-02-12,Credit Card
INV0733,Mumbai Branch,Mumbai,Beauty & Personal Care,4630.85,2,9261.7,2026-08-07,Cash
INV0734,Delhi Branch,Delhi,Groceries,2916.81,5,14584.05,2026-04-18,Debit Card
INV0735,Mumbai Branch,Mumbai,Beauty & Personal Care,1421.6,4,5686.4,2026-05-26,Credit Card
INV0736,Pune Branch,Pune,Beauty & Personal Care,7802.21,3,23406.63,2026-03-28,Debit Card
INV0737,Mumbai Branch,Mumbai,Sports & Fitness,5323.84,2,10647.68,2026-03-16,Credit Card
INV0738,Delhi Branch,Delhi,Electronics,54575.43,1,54575.43,2026-06-11,Cash
INV0739,Delhi Branch,Delhi,Clothing,9610.8,4,38443.2,2026-12-02,UPI
INV0740,Hyderabad Branch,Hyderabad,Beauty & Personal Care,3585.6,3,10756.8,2026-08-20,Cash
INV0741,Mumbai Branch,Mumbai,Groceries,1095.41,1,1095.41,2026-05-08,Credit Card
INV0742,Mumbai Branch,Mumbai,Groceries,985.35,3,2956.05,2026-06-08,UPI
INV0743,Bangalore Branch,Bangalore,Electronics,64352.0,3,193056.0,2026-07-13,Credit Card
INV0744,Mumbai Branch,Mumbai,Sports & Fitness,10361.9,1,10361.9,2026-03-31,UPI
INV0745,Hyderabad Branch,Hyderabad,Home Appliances,5416.71,2,10833.42,2026-07-10,Debit Card
INV0746,Hyderabad Branch,Hyderabad,Home Appliances,36133.95,2,72267.9,2026-09-11,UPI
INV0747,Delhi Branch,Delhi,Beauty & Personal Care,2076.35,1,2076.35,2026-03-30,Credit Card
INV0748,Hyderabad Branch,Hyderabad,Clothing,10553.82,1,10553.82,2026-08-02,Credit Card
INV0749,Bangalore Branch,Bangalore,Clothing,3921.99,5,19609.95,2026-09-16,Debit Card
INV0750,Bangalore Branch,Bangalore,Clothing,2643.17,3,7929.51,2026-07-09,Credit Card
INV0751,Delhi Branch,Delhi,Home Appliances,5158.06,1,5158.06,2026-04-17,Credit Card
INV0752,Delhi Branch,Delhi,Electronics,38755.61,1,38755.61,2026-07-22,UPI
INV0753,Delhi Branch,Delhi,Sports & Fitness,9179.53,2,18359.06,2026-10-17,UPI
INV0754,Hyderabad Branch,Hyderabad,Beauty & Personal Care,6035.37,4,24141.48,2026-03-22,Credit Card
INV0755,Pune Branch,Pune,Groceries,2349.78,8,18798.24,2026-07-29,UPI
INV0756,Delhi Branch,Delhi,Clothing,4322.65,1,4322.65,2026-09-06,UPI
INV0757,Delhi Branch,Delhi,Electronics,20214.79,3,60644.37,2026-04-28,UPI
INV0758,Chennai Branch,Chennai,Sports & Fitness,5779.49,4,23117.96,2026-05-22,Cash
INV0759,Mumbai Branch,Mumbai,Sports & Fitness,18578.6,1,18578.6,2026-11-21,Cash
INV0760,Hyderabad Branch,Hyderabad,Sports & Fitness,3552.05,1,3552.05,2026-05-13,Cash
INV0761,Pune Branch,Pune,Groceries,4941.47,10,49414.7,2026-08-07,Cash
INV0762,Mumbai Branch,Mumbai,Electronics,25057.42,2,50114.84,2026-02-24,UPI
INV0763,Mumbai Branch,Mumbai,Electronics,7358.56,3,22075.68,2026-12-04,Credit Card
INV0764,Mumbai Branch,Mumbai,Electronics,19252.83,1,19252.83,2026-08-06,Debit Card
INV0765,Chennai Branch,Chennai,Electronics,5134.35,1,5134.35,2026-10-05,Credit Card
INV0766,Mumbai Branch,Mumbai,Electronics,59420.21,1,59420.21,2026-08-08,UPI
INV0767,Mumbai Branch,Mumbai,Sports & Fitness,10397.29,1,10397.29,2026-05-10,Debit Card
INV0768,Mumbai Branch,Mumbai,Electronics,25804.41,2,51608.82,2026-05-05,Cash
INV0769,Mumbai Branch,Mumbai,Electronics,49924.08,1,49924.08,2026-09-13,UPI
INV0770,Pune Branch,Pune,Beauty & Personal Care,5082.11,5,25410.55,2026-11-10,UPI
INV0771,Delhi Branch,Delhi,Home Appliances,47053.73,2,94107.46,2026-02-16,Credit Card
INV0772,Hyderabad Branch,Hyderabad,Beauty & Personal Care,7693.96,5,38469.8,2026-11-05,UPI
INV0773,Pune Branch,Pune,Home Appliances,34353.51,2,68707.02,2026-10-30,UPI
INV0774,Bangalore Branch,Bangalore,Sports & Fitness,16410.97,2,32821.94,2026-02-09,Credit Card
INV0775,Mumbai Branch,Mumbai,Home Appliances,39828.83,2,79657.66,2026-02-09,UPI
INV0776,Bangalore Branch,Bangalore,Clothing,6048.25,1,6048.25,2026-09-11,Debit Card
INV0777,Pune Branch,Pune,Home Appliances,35518.46,3,106555.38,2026-11-04,Cash
INV0778,Mumbai Branch,Mumbai,Clothing,1215.63,4,4862.52,2026-05-24,Debit Card
INV0779,Bangalore Branch,Bangalore,Groceries,3802.2,2,7604.4,2026-08-22,Credit Card
INV0780,Bangalore Branch,Bangalore,Clothing,11553.45,3,34660.35,2026-12-31,Credit Card
INV0781,Delhi Branch,Delhi,Electronics,7105.13,2,14210.26,2026-04-28,Credit Card
INV0782,Chennai Branch,Chennai,Beauty & Personal Care,6705.31,2,13410.62,2026-03-24,Credit Card
INV0783,Hyderabad Branch,Hyderabad,Groceries,4668.25,2,9336.5,2026-12-28,Cash
INV0784,Pune Branch,Pune,Electronics,17583.22,3,52749.66,2026-04-13,Debit Card
INV0785,Chennai Branch,Chennai,Groceries,2647.82,3,7943.46,2026-06-22,Credit Card
INV0786,Delhi Branch,Delhi,Beauty & Personal Care,7430.08,3,22290.24,2026-06-11,Cash
INV0787,Bangalore Branch,Bangalore,Groceries,4803.12,3,14409.36,2026-07-10,Cash
INV0788,Delhi Branch,Delhi,Home Appliances,7266.24,2,14532.48,2026-04-09,Cash
INV0789,Bangalore Branch,Bangalore,Beauty & Personal Care,2857.13,1,2857.13,2026-09-05,UPI
INV0790,Pune Branch,Pune,Electronics,52602.33,2,105204.66,2026-09-10,Debit Card
INV0791,Mumbai Branch,Mumbai,Beauty & Personal Care,1850.31,3,5550.93,2026-03-15,UPI
INV0792,Hyderabad Branch,Hyderabad,Groceries,1657.61,5,8288.05,2026-06-25,Credit Card
INV0793,Delhi Branch,Delhi,Electronics,2528.2,2,5056.4,2026-01-21,UPI
INV0794,Mumbai Branch,Mumbai,Home Appliances,8522.56,1,8522.56,2026-03-22,UPI
INV0795,Mumbai Branch,Mumbai,Sports & Fitness,11377.89,2,22755.78,2026-12-27,UPI
INV0796,Delhi Branch,Delhi,Groceries,3282.8,8,26262.4,2026-07-04,Cash
INV0797,Mumbai Branch,Mumbai,Clothing,7892.27,2,15784.54,2026-08-16,Cash
INV0798,Mumbai Branch,Mumbai,Groceries,3902.88,2,7805.76,2026-11-21,Debit Card
INV0799,Pune Branch,Pune,Clothing,5158.79,5,25793.95,2026-09-18,Cash
INV0800,Pune Branch,Pune,Home Appliances,14401.05,3,43203.15,2026-10-17,UPI
INV0801,Bangalore Branch,Bangalore,Home Appliances,1763.45,3,5290.35,2026-09-17,UPI
INV0802,Delhi Branch,Delhi,Home Appliances,11124.86,3,33374.58,2026-07-02,Debit Card
INV0803,Chennai Branch,Chennai,Electronics,23979.18,3,71937.54,2026-08-19,Credit Card
INV0804,Pune Branch,Pune,Home Appliances,9732.14,3,29196.42,2026-04-16,Cash
INV0805,Mumbai Branch,Mumbai,Home Appliances,1987.08,2,3974.16,2026-11-22,Credit Card
INV0806,Mumbai Branch,Mumbai,Home Appliances,8714.93,1,8714.93,2026-03-07,Credit Card
INV0807,Pune Branch,Pune,Electronics,50224.59,2,100449.18,2026-11-19,Debit Card
INV0808,Mumbai Branch,Mumbai,Clothing,7666.15,2,15332.3,2026-11-17,UPI
INV0809,Hyderabad Branch,Hyderabad,Groceries,4681.63,8,37453.04,2026-02-21,Credit Card
INV0810,Chennai Branch,Chennai,Electronics,60024.09,2,120048.18,2026-09-17,Credit Card
INV0811,Mumbai Branch,Mumbai,Groceries,2860.39,10,28603.9,2026-12-28,Credit Card
INV0812,Mumbai Branch,Mumbai,Clothing,1909.41,3,5728.23,2026-07-28,UPI
INV0813,Chennai Branch,Chennai,Beauty & Personal Care,4556.17,3,13668.51,2026-05-05,Cash
INV0814,Pune Branch,Pune,Groceries,354.9,10,3549.0,2026-11-17,Credit Card
INV0815,Mumbai Branch,Mumbai,Beauty & Personal Care,3503.99,3,10511.97,2026-07-07,Credit Card
INV0816,Chennai Branch,Chennai,Clothing,4866.03,2,9732.06,2026-02-14,Cash
INV0817,Chennai Branch,Chennai,Beauty & Personal Care,3479.73,2,6959.46,2026-04-01,Credit Card
INV0818,Hyderabad Branch,Hyderabad,Clothing,3573.96,5,17869.8,2026-09-07,Cash
INV0819,Pune Branch,Pune,Clothing,8324.22,4,33296.88,2026-06-16,Debit Card
INV0820,Delhi Branch,Delhi,Home Appliances,42206.28,1,42206.28,2026-03-21,UPI
INV0821,Mumbai Branch,Mumbai,Sports & Fitness,15439.78,2,30879.56,2026-10-19,Credit Card
INV0822,Pune Branch,Pune,Clothing,7644.7,2,15289.4,2026-02-14,Cash
INV0823,Delhi Branch,Delhi,Clothing,6598.63,4,26394.52,2026-03-21,Credit Card
INV0824,Pune Branch,Pune,Home Appliances,2523.12,1,2523.12,2026-06-19,UPI
INV0825,Bangalore Branch,Bangalore,Beauty & Personal Care,5811.18,4,23244.72,2026-01-15,UPI
INV0826,Mumbai Branch,Mumbai,Electronics,41237.73,3,123713.19,2026-05-22,UPI
INV0827,Pune Branch,Pune,Clothing,3467.67,2,6935.34,2026-11-29,Debit Card
INV0828,Delhi Branch,Delhi,Clothing,4135.75,1,4135.75,2026-12-10,Credit Card
INV0829,Bangalore Branch,Bangalore,Sports & Fitness,18731.45,3,56194.35,2026-11-15,UPI
INV0830,Delhi Branch,Delhi,Clothing,7605.04,2,15210.08,2026-04-29,UPI
INV0831,Pune Branch,Pune,Clothing,5868.18,5,29340.9,2026-01-24,Credit Card
INV0832,Hyderabad Branch,Hyderabad,Sports & Fitness,12532.16,4,50128.64,2026-10-25,Debit Card
INV0833,Delhi Branch,Delhi,Clothing,5140.79,5,25703.95,2026-05-17,Debit Card
INV0834,Pune Branch,Pune,Electronics,35687.52,2,71375.04,2026-10-01,UPI
INV0835,Pune Branch,Pune,Electronics,22340.95,3,67022.85,2026-02-13,Cash
INV0836,Hyderabad Branch,Hyderabad,Electronics,33437.11,1,33437.11,2026-09-01,Cash
INV0837,Bangalore Branch,Bangalore,Electronics,51670.94,1,51670.94,2026-08-03,Cash
INV0838,Chennai Branch,Chennai,Clothing,767.32,1,767.32,2026-12-02,Credit Card
